,X,Y,date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
2763,20.25,63.83,1986-05-30,0.00018960000000000016,0.0001958000000000001,0.000348
2764,20.25,63.83,1986-05-31,0.0,0.0,0.0
2765,48.73,19.17,1986-04-27,0.0,0.0,0.0
2766,48.73,19.17,1986-04-28,0.7875,0.0,0.0
2767,48.73,19.17,1986-04-29,1.575,0.0,0.0
2768,48.73,19.17,1986-04-30,2.3625,0.0,0.0
2769,48.73,19.17,1986-05-01,6.3,0.0,0.0
2770,48.73,19.17,1986-05-02,2.48,0.1,0.0
2771,48.73,19.17,1986-05-03,1.526,0.0,0.0
2772,48.73,19.17,1986-05-04,0.565,0.0,0.0
2773,48.73,19.17,1986-05-05,0.734,0.0,0.0
2774,48.73,19.17,1986-05-06,1.07,0.0,0.0
2775,48.73,19.17,1986-05-07,0.9125000000000001,0.1025,0.0
2776,48.73,19.17,1986-05-08,2.58,0.41,0.0
2777,48.73,19.17,1986-05-09,1.2339130434782608,0.19608695652173913,0.0
2778,48.73,19.17,1986-05-10,1.1778260869565216,0.18717391304347827,0.0
2779,48.73,19.17,1986-05-11,1.1217391304347823,0.17826086956521742,0.0
2780,48.73,19.17,1986-05-12,1.0656521739130431,0.16934782608695656,0.0
2781,48.73,19.17,1986-05-13,1.009565217391304,0.1604347826086957,0.0
2782,48.73,19.17,1986-05-14,0.9534782608695647,0.15152173913043485,0.0
2783,48.73,19.17,1986-05-15,0.8973913043478254,0.142608695652174,0.0
2784,48.73,19.17,1986-05-16,0.8413043478260862,0.13369565217391313,0.0
2785,48.73,19.17,1986-05-17,0.785217391304347,0.12478260869565228,0.0
2786,48.73,19.17,1986-05-18,0.7291304347826078,0.11586956521739142,0.0
2787,48.73,19.17,1986-05-19,0.6730434782608685,0.10695652173913056,0.0
2788,48.73,19.17,1986-05-20,0.6169565217391293,0.0980434782608697,0.0
2789,48.73,19.17,1986-05-21,0.5608695652173901,0.08913043478260885,0.0
2790,48.73,19.17,1986-05-22,0.5047826086956508,0.08021739130434799,0.0
2791,48.73,19.17,1986-05-23,0.4486956521739116,0.07130434782608713,0.0
2792,48.73,19.17,1986-05-24,0.3926086956521724,0.062391304347826276,0.0
2793,48.73,19.17,1986-05-25,0.33652173913043315,0.05347826086956542,0.0
2794,48.73,19.17,1986-05-26,0.2804347826086939,0.04456521739130456,0.0
2795,48.73,19.17,1986-05-27,0.2243478260869547,0.035652173913043705,0.0
2796,48.73,19.17,1986-05-28,0.16826086956521547,0.02673913043478285,0.0
2797,48.73,19.17,1986-05-29,0.11217391304347624,0.01782608695652199,0.0
2798,48.73,19.17,1986-05-30,0.05608695652173701,0.008913043478261135,0.0
2799,48.73,19.17,1986-05-31,0.0,0.0,0.0
2800,48.17,17.17,1986-04-27,0.0,0.0,0.0
2801,48.17,17.17,1986-04-28,1.9800000000000002,0.24666666666666667,0.12222222222222223
2802,48.17,17.17,1986-04-29,3.9600000000000004,0.49333333333333335,0.24444444444444446
2803,48.17,17.17,1986-04-30,11.88,1.48,0.3666666666666667
2804,48.17,17.17,1986-05-01,28.8,4.0,0.48888888888888893
2805,48.17,17.17,1986-05-02,9.8,2.6,0.6111111111111112
2806,48.17,17.17,1986-05-03,2.0,0.42,0.7333333333333334
2807,48.17,17.17,1986-05-04,11.0,2.4,0.8555555555555556
2808,48.17,17.17,1986-05-05,2.4,0.6,0.9777777777777779
2809,48.17,17.17,1986-05-06,0.68,0.094,2.2
2810,48.17,17.17,1986-05-07,4.8,0.9,1.056
2811,48.17,17.17,1986-05-08,3.8,0.84,1.012
2812,48.17,17.17,1986-05-09,0.42,0.07,0.968
2813,48.17,17.17,1986-05-10,0.20045454545454544,0.03340909090909091,0.9239999999999999
2814,48.17,17.17,1986-05-11,0.1909090909090909,0.031818181818181815,0.8799999999999999
2815,48.17,17.17,1986-05-12,0.18136363636363634,0.03022727272727272,0.8359999999999999
2816,48.17,17.17,1986-05-13,0.1718181818181818,0.028636363636363626,0.7919999999999998
2817,48.17,17.17,1986-05-14,0.16227272727272724,0.027045454545454532,0.7479999999999998
2818,48.17,17.17,1986-05-15,0.15272727272727268,0.025454545454545438,0.7039999999999997
2819,48.17,17.17,1986-05-16,0.14318181818181813,0.023863636363636344,0.6599999999999997
2820,48.17,17.17,1986-05-17,0.13363636363636358,0.02227272727272725,0.6159999999999997
2821,48.17,17.17,1986-05-18,0.12409090909090903,0.020681818181818155,0.5719999999999996
2822,48.17,17.17,1986-05-19,0.11454545454545448,0.01909090909090906,0.5279999999999996
2823,48.17,17.17,1986-05-20,0.10499999999999993,0.017499999999999967,0.48399999999999954
2824,48.17,17.17,1986-05-21,0.09545454545454538,0.015909090909090873,0.4399999999999995
2825,48.17,17.17,1986-05-22,0.08590909090909082,0.014318181818181779,0.39599999999999946
2826,48.17,17.17,1986-05-23,0.07636363636363627,0.012727272727272684,0.3519999999999994
2827,48.17,17.17,1986-05-24,0.06681818181818172,0.01113636363636359,0.3079999999999994
2828,48.17,17.17,1986-05-25,0.05727272727272717,0.009545454545454496,0.26399999999999935
2829,48.17,17.17,1986-05-26,0.04772727272727262,0.007954545454545402,0.2199999999999993
2830,48.17,17.17,1986-05-27,0.03818181818181807,0.0063636363636363075,0.17599999999999927
2831,48.17,17.17,1986-05-28,0.028636363636363515,0.004772727272727213,0.13199999999999923
2832,48.17,17.17,1986-05-29,0.019090909090908964,0.003181818181818119,0.08799999999999919
2833,48.17,17.17,1986-05-30,0.009545454545454413,0.0015909090909090248,0.04399999999999915
2834,48.17,17.17,1986-05-31,0.0,0.0,0.0
2835,48.97,14.43,1986-04-27,0.0,0.0,0.0
2836,48.97,14.43,1986-04-28,7.225,1.0975,0.03
2837,48.97,14.43,1986-04-29,14.45,2.195,0.06
2838,48.97,14.43,1986-04-30,21.674999999999997,3.2924999999999995,0.09
2839,48.97,14.43,1986-05-01,57.8,8.78,0.12
2840,48.97,14.43,1986-05-02,9.76,1.2,0.15
2841,48.97,14.43,1986-05-03,13.94,1.358,0.18
2842,48.97,14.43,1986-05-04,11.62,1.558,0.21
2843,48.97,14.43,1986-05-05,5.0,0.808,0.24
2844,48.97,14.43,1986-05-06,2.14,0.236,0.27
2845,48.97,14.43,1986-05-07,2.28,0.504,0.6
2846,48.97,14.43,1986-05-08,0.66,0.134,0.2
2847,48.97,14.43,1986-05-09,0.176,0.008,0.2
2848,48.97,14.43,1986-05-10,0.192,0.004,0.09545454545454546
2849,48.97,14.43,1986-05-11,0.12,0.004,0.09090909090909091
2850,48.97,14.43,1986-05-12,0.132,0.006,0.08636363636363636
2851,48.97,14.43,1986-05-13,0.0625263157894737,0.002842105263157895,0.08181818181818182
2852,48.97,14.43,1986-05-14,0.059052631578947384,0.00268421052631579,0.07727272727272727
2853,48.97,14.43,1986-05-15,0.055578947368421075,0.0025263157894736847,0.07272727272727272
2854,48.97,14.43,1986-05-16,0.052105263157894766,0.0023684210526315795,0.06818181818181818
2855,48.97,14.43,1986-05-17,0.048631578947368456,0.0022105263157894744,0.06363636363636363
2856,48.97,14.43,1986-05-18,0.04515789473684215,0.0020526315789473693,0.05909090909090908
2857,48.97,14.43,1986-05-19,0.04168421052631584,0.0018947368421052642,0.054545454545454536
2858,48.97,14.43,1986-05-20,0.03821052631578953,0.001736842105263159,0.04999999999999999
2859,48.97,14.43,1986-05-21,0.03473684210526322,0.001578947368421054,0.04545454545454544
2860,48.97,14.43,1986-05-22,0.03126315789473691,0.0014210526315789488,0.040909090909090895
2861,48.97,14.43,1986-05-23,0.0277894736842106,0.0012631578947368436,0.03636363636363635
2862,48.97,14.43,1986-05-24,0.02431578947368429,0.0011052631578947385,0.0318181818181818
2863,48.97,14.43,1986-05-25,0.02084210526315798,0.0009473684210526334,0.027272727272727254
2864,48.97,14.43,1986-05-26,0.017368421052631672,0.0007894736842105282,0.022727272727272707
2865,48.97,14.43,1986-05-27,0.013894736842105362,0.0006315789473684231,0.01818181818181816
2866,48.97,14.43,1986-05-28,0.010421052631579053,0.000473684210526318,0.013636363636363613
2867,48.97,14.43,1986-05-29,0.006947368421052744,0.00031578947368421286,0.009090909090909066
2868,48.97,14.43,1986-05-30,0.0034736842105264343,0.00015789473684210773,0.004545454545454519
2869,48.97,14.43,1986-05-31,0.0,0.0,0.0
2870,50.22,15.83,1986-04-27,0.0,0.0,0.0
2871,50.22,15.83,1986-04-28,5.95,1.125,0.0
2872,50.22,15.83,1986-04-29,11.9,2.25,0.0
2873,50.22,15.83,1986-04-30,17.85,3.375,0.0
2874,50.22,15.83,1986-05-01,47.6,9.0,0.0
2875,50.22,15.83,1986-05-02,1.42,0.14,0.0
2876,50.22,15.83,1986-05-03,0.8,0.02,0.0
2877,50.22,15.83,1986-05-04,3.02,0.6,0.0
2878,50.22,15.83,1986-05-05,6.24,1.36,0.0
2879,50.22,15.83,1986-05-06,1.3,0.24,0.0
2880,50.22,15.83,1986-05-07,1.44,0.2,0.0
2881,50.22,15.83,1986-05-08,3.42,0.72,0.0
2882,50.22,15.83,1986-05-09,0.5,0.12,0.0
2883,50.22,15.83,1986-05-10,0.04,0.03,0.0
2884,50.22,15.83,1986-05-11,0.05,0.0,0.0
2885,50.22,15.83,1986-05-12,0.02375,0.0,0.0
2886,50.22,15.83,1986-05-13,0.0225,0.0,0.0
2887,50.22,15.83,1986-05-14,0.021249999999999998,0.0,0.0
2888,50.22,15.83,1986-05-15,0.019999999999999997,0.0,0.0
2889,50.22,15.83,1986-05-16,0.018749999999999996,0.0,0.0
2890,50.22,15.83,1986-05-17,0.017499999999999995,0.0,0.0
2891,50.22,15.83,1986-05-18,0.016249999999999994,0.0,0.0
2892,50.22,15.83,1986-05-19,0.014999999999999993,0.0,0.0
2893,50.22,15.83,1986-05-20,0.013749999999999991,0.0,0.0
2894,50.22,15.83,1986-05-21,0.01249999999999999,0.0,0.0
2895,50.22,15.83,1986-05-22,0.01124999999999999,0.0,0.0
2896,50.22,15.83,1986-05-23,0.009999999999999988,0.0,0.0
2897,50.22,15.83,1986-05-24,0.008749999999999987,0.0,0.0
2898,50.22,15.83,1986-05-25,0.007499999999999986,0.0,0.0
2899,50.22,15.83,1986-05-26,0.006249999999999985,0.0,0.0
2900,50.22,15.83,1986-05-27,0.004999999999999984,0.0,0.0
2901,50.22,15.83,1986-05-28,0.0037499999999999825,0.0,0.0
2902,50.22,15.83,1986-05-29,0.0024999999999999814,0.0,0.0
2903,50.22,15.83,1986-05-30,0.0012499999999999803,0.0,0.0
2904,50.22,15.83,1986-05-31,0.0,0.0,0.0
2905,48.5,17.45,1986-04-27,0.0,0.0,0.0
2906,48.5,17.45,1986-04-28,3.3666666666666667,0.2796666666666667,0.08833333333333333
2907,48.5,17.45,1986-04-29,6.733333333333333,0.5593333333333333,0.17666666666666667
2908,48.5,17.45,1986-04-30,20.2,1.678,0.265
2909,48.5,17.45,1986-05-01,18.22,3.02,0.35333333333333333
2910,48.5,17.45,1986-05-02,5.98,1.306,0.44166666666666665
2911,48.5,17.45,1986-05-03,0.882,0.154,1.06
2912,48.5,17.45,1986-05-04,5.34,1.532,0.275
2913,48.5,17.45,1986-05-05,1.764,0.462,0.04
2914,48.5,17.45,1986-05-06,0.36,0.068,0.019230769230769232
2915,48.5,17.45,1986-05-07,1.546,0.27,0.018461538461538463
2916,48.5,17.45,1986-05-08,5.7,0.64,0.017692307692307695
2917,48.5,17.45,1986-05-09,0.246,0.12,0.016923076923076926
2918,48.5,17.45,1986-05-10,0.224,0.12,0.016153846153846158
2919,48.5,17.45,1986-05-11,0.10666666666666667,0.05714285714285714,0.015384615384615389
2920,48.5,17.45,1986-05-12,0.10133333333333334,0.054285714285714284,0.01461538461538462
2921,48.5,17.45,1986-05-13,0.09600000000000002,0.05142857142857143,0.013846153846153852
2922,48.5,17.45,1986-05-14,0.09066666666666669,0.04857142857142857,0.013076923076923083
2923,48.5,17.45,1986-05-15,0.08533333333333336,0.045714285714285714,0.012307692307692315
2924,48.5,17.45,1986-05-16,0.08000000000000003,0.04285714285714286,0.011538461538461546
2925,48.5,17.45,1986-05-17,0.0746666666666667,0.04,0.010769230769230777
2926,48.5,17.45,1986-05-18,0.06933333333333337,0.037142857142857144,0.010000000000000009
2927,48.5,17.45,1986-05-19,0.06400000000000004,0.03428571428571429,0.00923076923076924
2928,48.5,17.45,1986-05-20,0.058666666666666714,0.03142857142857143,0.008461538461538472
2929,48.5,17.45,1986-05-21,0.053333333333333385,0.028571428571428574,0.007692307692307703
2930,48.5,17.45,1986-05-22,0.048000000000000057,0.025714285714285717,0.0069230769230769346
2931,48.5,17.45,1986-05-23,0.04266666666666673,0.02285714285714286,0.006153846153846166
2932,48.5,17.45,1986-05-24,0.0373333333333334,0.020000000000000004,0.005384615384615397
2933,48.5,17.45,1986-05-25,0.03200000000000007,0.017142857142857147,0.004615384615384629
2934,48.5,17.45,1986-05-26,0.02666666666666674,0.01428571428571429,0.0038461538461538602
2935,48.5,17.45,1986-05-27,0.021333333333333412,0.011428571428571434,0.0030769230769230917
2936,48.5,17.45,1986-05-28,0.016000000000000084,0.008571428571428577,0.002307692307692323
2937,48.5,17.45,1986-05-29,0.010666666666666755,0.00571428571428572,0.0015384615384615545
2938,48.5,17.45,1986-05-30,0.005333333333333426,0.0028571428571428636,0.0007692307692307859
2939,48.5,17.45,1986-05-31,0.0,0.0,0.0
2940,21.25,48.73,1986-04-27,0.0,0.0,0.0
2941,21.25,48.73,1986-04-28,2.6833333333333336,0.68,1.1533333333333333
2942,21.25,48.73,1986-04-29,5.366666666666667,1.36,2.3066666666666666
2943,21.25,48.73,1986-04-30,16.1,4.08,6.92
2944,21.25,48.73,1986-05-01,44.0,4.132,6.78
2945,21.25,48.73,1986-05-02,1.412,0.35,0.568
2946,21.25,48.73,1986-05-03,0.494,0.066,0.108
2947,21.25,48.73,1986-05-04,0.44,0.092,0.148
2948,21.25,48.73,1986-05-05,0.358,0.08,0.134
2949,21.25,48.73,1986-05-06,13.6,1.054,1.864
2950,21.25,48.73,1986-05-07,5.14,0.912,1.606
2951,21.25,48.73,1986-05-08,3.52,0.918,1.6
2952,21.25,48.73,1986-05-09,1.924,0.742,1.274
2953,21.25,48.73,1986-05-10,0.034,0.0032,0.0058
2954,21.25,48.73,1986-05-11,0.06,0.003,0.0044
2955,21.25,48.73,1986-05-12,0.044,0.0012,0.0024
2956,21.25,48.73,1986-05-13,0.07,0.0044,0.0084
2957,21.25,48.73,1986-05-14,0.042,0.0028,0.0068
2958,21.25,48.73,1986-05-15,0.05,0.0062,0.0122
2959,21.25,48.73,1986-05-16,0.068,0.0062,0.0118
2960,21.25,48.73,1986-05-17,0.0098,0.0018,0.0034
2961,21.25,48.73,1986-05-18,0.0122,0.0012,0.0026
2962,21.25,48.73,1986-05-19,0.011,0.0026,0.0046
2963,21.25,48.73,1986-05-20,0.0053,0.00105,0.0019
2964,21.25,48.73,1986-05-21,0.0102,0.0016,0.003
2965,21.25,48.73,1986-05-22,0.00465,0.0008,0.0015500000000000002
2966,21.25,48.73,1986-05-23,0.0084,0.0016,0.0032
2967,21.25,48.73,1986-05-24,0.0035666666666666663,0.0009000000000000001,0.0016666666666666668
2968,21.25,48.73,1986-05-25,0.002933333333333333,0.001,0.0017333333333333335
2969,21.25,48.73,1986-05-26,0.0046,0.0022,0.0036
2970,21.25,48.73,1986-05-27,0.0023,0.001,0.0017499999999999998
2971,21.25,48.73,1986-05-28,0.0046,0.0018,0.0034
2972,21.25,48.73,1986-05-29,0.00125,0.00075,0.00145
2973,21.25,48.73,1986-05-30,0.0004,0.0012,0.0024
2974,21.25,48.73,1986-05-31,0.0,0.0,0.0
2975,49.08,16.33,1986-04-27,0.0,0.0,0.0
2976,49.08,16.33,1986-04-28,7.033333333333334,0.7933333333333333,0.0
2977,49.08,16.33,1986-04-29,14.066666666666668,1.5866666666666667,0.0
2978,49.08,16.33,1986-04-30,42.2,4.76,0.0
2979,49.08,16.33,1986-05-01,37.2,5.4,0.0
2980,49.08,16.33,1986-05-02,4.6,0.896,0.0
2981,49.08,16.33,1986-05-03,1.432,0.13,0.0
2982,49.08,16.33,1986-05-04,10.88,1.632,0.0
2983,49.08,16.33,1986-05-05,6.3,1.366,0.0
2984,49.08,16.33,1986-05-06,2.62,0.522,0.0
2985,49.08,16.33,1986-05-07,4.06,0.558,0.0
2986,49.08,16.33,1986-05-08,4.5,1.2,0.0
2987,49.08,16.33,1986-05-09,0.45,0.126,0.0
2988,49.08,16.33,1986-05-10,0.096,0.004,0.0
2989,49.08,16.33,1986-05-11,0.084,0.002,0.0
2990,49.08,16.33,1986-05-12,0.062,0.00095,0.0
2991,49.08,16.33,1986-05-13,0.02936842105263158,0.0009,0.0
2992,49.08,16.33,1986-05-14,0.027736842105263157,0.00085,0.0
2993,49.08,16.33,1986-05-15,0.026105263157894736,0.0007999999999999999,0.0
2994,49.08,16.33,1986-05-16,0.024473684210526314,0.0007499999999999999,0.0
2995,49.08,16.33,1986-05-17,0.022842105263157893,0.0006999999999999999,0.0
2996,49.08,16.33,1986-05-18,0.02121052631578947,0.0006499999999999999,0.0
2997,49.08,16.33,1986-05-19,0.01957894736842105,0.0005999999999999998,0.0
2998,49.08,16.33,1986-05-20,0.01794736842105263,0.0005499999999999998,0.0
2999,49.08,16.33,1986-05-21,0.016315789473684207,0.0004999999999999998,0.0
3000,49.08,16.33,1986-05-22,0.014684210526315786,0.00044999999999999977,0.0
3001,49.08,16.33,1986-05-23,0.013052631578947364,0.00039999999999999975,0.0
3002,49.08,16.33,1986-05-24,0.011421052631578943,0.0003499999999999997,0.0
3003,49.08,16.33,1986-05-25,0.009789473684210521,0.0002999999999999997,0.0
3004,49.08,16.33,1986-05-26,0.0081578947368421,0.0002499999999999997,0.0
3005,49.08,16.33,1986-05-27,0.006526315789473679,0.00019999999999999966,0.0
3006,49.08,16.33,1986-05-28,0.004894736842105257,0.00014999999999999963,0.0
3007,49.08,16.33,1986-05-29,0.003263157894736836,9.999999999999961e-05,0.0
3008,49.08,16.33,1986-05-30,0.0016315789473684145,4.999999999999959e-05,0.0
3009,49.08,16.33,1986-05-31,0.0,0.0,0.0
3010,50.08,14.42,1986-04-27,0.0,0.0,0.0
3011,50.08,14.42,1986-04-28,3.6666666666666665,0.9666666666666667,0.0
3012,50.08,14.42,1986-04-29,7.333333333333333,1.9333333333333333,0.0
3013,50.08,14.42,1986-04-30,22.0,5.8,0.0
3014,50.08,14.42,1986-05-01,41.0,9.24,0.0
3015,50.08,14.42,1986-05-02,3.9,0.89,0.0
3016,50.08,14.42,1986-05-03,2.8,0.712,0.0
3017,50.08,14.42,1986-05-04,2.6,0.72,0.0
3018,50.08,14.42,1986-05-05,1.254,0.376,0.0
3019,50.08,14.42,1986-05-06,0.68,0.206,0.0
3020,50.08,14.42,1986-05-07,1.294,0.354,0.0
3021,50.08,14.42,1986-05-08,1.974,0.57,0.0
3022,50.08,14.42,1986-05-09,0.174,0.044,0.0
3023,50.08,14.42,1986-05-10,0.042,0.002,0.0
3024,50.08,14.42,1986-05-11,0.018,0.002,0.0
3025,50.08,14.42,1986-05-12,0.016,0.002,0.0
3026,50.08,14.42,1986-05-13,0.007555555555555556,0.0009444444444444445,0.0
3027,50.08,14.42,1986-05-14,0.0071111111111111115,0.0008888888888888889,0.0
3028,50.08,14.42,1986-05-15,0.006666666666666667,0.0008333333333333334,0.0
3029,50.08,14.42,1986-05-16,0.006222222222222223,0.0007777777777777778,0.0
3030,50.08,14.42,1986-05-17,0.005777777777777778,0.0007222222222222223,0.0
3031,50.08,14.42,1986-05-18,0.005333333333333334,0.0006666666666666668,0.0
3032,50.08,14.42,1986-05-19,0.00488888888888889,0.0006111111111111112,0.0
3033,50.08,14.42,1986-05-20,0.004444444444444445,0.0005555555555555557,0.0
3034,50.08,14.42,1986-05-21,0.004000000000000001,0.0005000000000000001,0.0
3035,50.08,14.42,1986-05-22,0.0035555555555555566,0.0004444444444444446,0.0
3036,50.08,14.42,1986-05-23,0.0031111111111111122,0.00038888888888888903,0.0
3037,50.08,14.42,1986-05-24,0.002666666666666668,0.0003333333333333335,0.0
3038,50.08,14.42,1986-05-25,0.0022222222222222235,0.00027777777777777794,0.0
3039,50.08,14.42,1986-05-26,0.0017777777777777792,0.0002222222222222224,0.0
3040,50.08,14.42,1986-05-27,0.0013333333333333348,0.00016666666666666685,0.0
3041,50.08,14.42,1986-05-28,0.0008888888888888904,0.0001111111111111113,0.0
3042,50.08,14.42,1986-05-29,0.0004444444444444461,5.555555555555576e-05,0.0
3043,50.08,14.42,1986-05-30,0.0,0.0,0.0
3044,50.08,14.42,1986-05-31,0.0,0.0,0.0
3045,50.0,14.42,1986-04-27,0.0,0.0,0.0
3046,50.0,14.42,1986-04-28,55.0,12.0,0.0
3047,50.0,14.42,1986-04-29,110.0,24.0,0.0
3048,50.0,14.42,1986-04-30,330.0,72.0,0.0
3049,50.0,14.42,1986-05-01,41.4,11.4,0.0
3050,50.0,14.42,1986-05-02,7.8,1.12,0.0
3051,50.0,14.42,1986-05-03,10.8,1.46,0.0
3052,50.0,14.42,1986-05-04,20.2,10.6,0.0
3053,50.0,14.42,1986-05-05,16.6,2.2,0.0
3054,50.0,14.42,1986-05-06,4.0,0.78,0.0
3055,50.0,14.42,1986-05-07,5.2,1.6,0.0
3056,50.0,14.42,1986-05-08,2.0,0.6599999999999999,0.0
3057,50.0,14.42,1986-05-09,0.08,0.0,0.0
3058,50.0,14.42,1986-05-10,0.0378,0.00194,0.0
3059,50.0,14.42,1986-05-11,0.0356,0.00388,0.0
3060,50.0,14.42,1986-05-12,0.0334,0.0058200000000000005,0.0
3061,50.0,14.42,1986-05-13,0.0312,0.00776,0.0
3062,50.0,14.42,1986-05-14,0.058,0.0194,0.0
3063,50.0,14.42,1986-05-15,0.0239,0.00485,0.0
3064,50.0,14.42,1986-05-16,0.0188,0.0,0.0
3065,50.0,14.42,1986-05-17,0.0137,0.0008333333333333334,0.0
3066,50.0,14.42,1986-05-18,0.0086,0.0016666666666666668,0.0
3067,50.0,14.42,1986-05-19,0.007,0.005,0.0
3068,50.0,14.42,1986-05-20,0.0033,0.002375,0.0
3069,50.0,14.42,1986-05-21,0.0031,0.00225,0.0
3070,50.0,14.42,1986-05-22,0.0029,0.0021249999999999997,0.0
3071,50.0,14.42,1986-05-23,0.0054,0.004,0.0
3072,50.0,14.42,1986-05-24,0.0024200000000000003,0.00204,0.0
3073,50.0,14.42,1986-05-25,0.0021400000000000004,0.0020800000000000003,0.0
3074,50.0,14.42,1986-05-26,0.0018600000000000005,0.0021200000000000004,0.0
3075,50.0,14.42,1986-05-27,0.0015800000000000007,0.0021600000000000005,0.0
3076,50.0,14.42,1986-05-28,0.0026,0.0044,0.0
3077,50.0,14.42,1986-05-29,0.0008666666666666666,0.001466666666666667,0.0
3078,50.0,14.42,1986-05-30,0.0004333333333333333,0.0007333333333333337,0.0
3079,50.0,14.42,1986-05-31,0.0,0.0,0.0
3080,50.68,14.0,1986-04-27,0.0,0.0,0.0
3081,50.68,14.0,1986-04-28,1.31,0.35,0.0
3082,50.68,14.0,1986-04-29,2.62,0.7,0.0
3083,50.68,14.0,1986-04-30,3.93,1.0499999999999998,0.0
3084,50.68,14.0,1986-05-01,10.48,2.8,0.0
3085,50.68,14.0,1986-05-02,9.62,2.86,0.0
3086,50.68,14.0,1986-05-03,0.392,0.026,0.0
3087,50.68,14.0,1986-05-04,2.6,1.004,0.0
3088,50.68,14.0,1986-05-05,2.64,1.12,0.0
3089,50.68,14.0,1986-05-06,1.2692307692307694,0.5384615384615385,0.0
3090,50.68,14.0,1986-05-07,1.2184615384615387,0.516923076923077,0.0
3091,50.68,14.0,1986-05-08,1.167692307692308,0.49538461538461553,0.0
3092,50.68,14.0,1986-05-09,1.1169230769230774,0.47384615384615403,0.0
3093,50.68,14.0,1986-05-10,1.0661538461538467,0.4523076923076925,0.0
3094,50.68,14.0,1986-05-11,1.015384615384616,0.430769230769231,0.0
3095,50.68,14.0,1986-05-12,0.9646153846153853,0.4092307692307695,0.0
3096,50.68,14.0,1986-05-13,0.9138461538461546,0.387692307692308,0.0
3097,50.68,14.0,1986-05-14,0.863076923076924,0.3661538461538465,0.0
3098,50.68,14.0,1986-05-15,0.8123076923076933,0.344615384615385,0.0
3099,50.68,14.0,1986-05-16,0.7615384615384626,0.3230769230769235,0.0
3100,50.68,14.0,1986-05-17,0.7107692307692319,0.301538461538462,0.0
3101,50.68,14.0,1986-05-18,0.6600000000000013,0.28000000000000047,0.0
3102,50.68,14.0,1986-05-19,0.6092307692307706,0.25846153846153896,0.0
3103,50.68,14.0,1986-05-20,0.5584615384615399,0.23692307692307746,0.0
3104,50.68,14.0,1986-05-21,0.5076923076923092,0.21538461538461595,0.0
3105,50.68,14.0,1986-05-22,0.45692307692307854,0.19384615384615445,0.0
3106,50.68,14.0,1986-05-23,0.40615384615384786,0.17230769230769294,0.0
3107,50.68,14.0,1986-05-24,0.3553846153846172,0.15076923076923143,0.0
3108,50.68,14.0,1986-05-25,0.3046153846153865,0.12923076923076993,0.0
3109,50.68,14.0,1986-05-26,0.25384615384615583,0.10769230769230842,0.0
3110,50.68,14.0,1986-05-27,0.20307692307692515,0.08615384615384691,0.0
3111,50.68,14.0,1986-05-28,0.15230769230769448,0.06461538461538541,0.0
3112,50.68,14.0,1986-05-29,0.1015384615384638,0.0430769230769239,0.0
3113,50.68,14.0,1986-05-30,0.05076923076923312,0.021538461538462395,0.0
3114,50.68,14.0,1986-05-31,0.0,0.0,0.0
3115,19.1,47.5,1986-04-27,0.0,0.0,0.0
3116,19.1,47.5,1986-04-28,0.00025,0.0,2.5e-05
3117,19.1,47.5,1986-04-29,0.001,0.0,0.0001
3118,19.1,47.5,1986-04-30,1.8,0.32,0.6
3119,19.1,47.5,1986-05-01,3.8,0.6,1.3
3120,19.1,47.5,1986-05-02,8.2,1.6,2.8
3121,19.1,47.5,1986-05-03,1.5,0.26,0.52
3122,19.1,47.5,1986-05-04,3.2,0.68,1.24
3123,19.1,47.5,1986-05-05,0.84,0.1,0.18
3124,19.1,47.5,1986-05-06,0.88,0.112,0.2
3125,19.1,47.5,1986-05-07,7.4,1.16,2.4
3126,19.1,47.5,1986-05-08,4.4,0.66,1.38
3127,19.1,47.5,1986-05-09,1.5,0.28,0.58
3128,19.1,47.5,1986-05-10,0.108,0.012,0.018
3129,19.1,47.5,1986-05-11,0.102,0.012,0.02
3130,19.1,47.5,1986-05-12,0.04845,0.0057,0.0095
3131,19.1,47.5,1986-05-13,0.0459,0.0054,0.009
