,X,Y,date,I_131_(Bq/m3)
2921,48.5,17.45,1986-05-13,0.09600000000000002
2922,48.5,17.45,1986-05-14,0.09066666666666669
2923,48.5,17.45,1986-05-15,0.08533333333333336
2924,48.5,17.45,1986-05-16,0.08000000000000003
2925,48.5,17.45,1986-05-17,0.0746666666666667
2926,48.5,17.45,1986-05-18,0.06933333333333337
2927,48.5,17.45,1986-05-19,0.06400000000000004
2928,48.5,17.45,1986-05-20,0.058666666666666714
2929,48.5,17.45,1986-05-21,0.053333333333333385
2930,48.5,17.45,1986-05-22,0.048000000000000057
2931,48.5,17.45,1986-05-23,0.04266666666666673
2932,48.5,17.45,1986-05-24,0.0373333333333334
2933,48.5,17.45,1986-05-25,0.03200000000000007
2934,48.5,17.45,1986-05-26,0.02666666666666674
2935,48.5,17.45,1986-05-27,0.021333333333333412
2936,48.5,17.45,1986-05-28,0.016000000000000084
2937,48.5,17.45,1986-05-29,0.010666666666666755
2938,48.5,17.45,1986-05-30,0.005333333333333426
2939,48.5,17.45,1986-05-31,0.0
2940,21.25,48.73,1986-04-27,0.0
2941,21.25,48.73,1986-04-28,2.6833333333333336
2942,21.25,48.73,1986-04-29,5.366666666666667
2943,21.25,48.73,1986-04-30,8.05
2944,21.25,48.73,1986-05-01,18.3
2945,21.25,48.73,1986-05-02,0.452
2946,21.25,48.73,1986-05-03,0.247
2947,21.25,48.73,1986-05-04,0.22
2948,21.25,48.73,1986-05-05,0.179
2949,21.25,48.73,1986-05-06,6.8
2950,21.25,48.73,1986-05-07,2.57
2951,21.25,48.73,1986-05-08,1.76
2952,21.25,48.73,1986-05-09,0.962
2953,21.25,48.73,1986-05-10,0.017
2954,21.25,48.73,1986-05-11,0.03
2955,21.25,48.73,1986-05-12,0.022
2956,21.25,48.73,1986-05-13,0.035
2957,21.25,48.73,1986-05-14,0.021
2958,21.25,48.73,1986-05-15,0.025
2959,21.25,48.73,1986-05-16,0.034
2960,21.25,48.73,1986-05-17,0.0049
2961,21.25,48.73,1986-05-18,0.0061
2962,21.25,48.73,1986-05-19,0.0055
2963,21.25,48.73,1986-05-20,0.0053
2964,21.25,48.73,1986-05-21,0.0051
2965,21.25,48.73,1986-05-22,0.00465
2966,21.25,48.73,1986-05-23,0.0042
2967,21.25,48.73,1986-05-24,0.0035666666666666663
2968,21.25,48.73,1986-05-25,0.002933333333333333
2969,21.25,48.73,1986-05-26,0.0023
2970,21.25,48.73,1986-05-27,0.0023
2971,21.25,48.73,1986-05-28,0.0023
2972,21.25,48.73,1986-05-29,0.00125
2973,21.25,48.73,1986-05-30,0.0002
2974,21.25,48.73,1986-05-31,0.0
2975,49.08,16.33,1986-04-27,0.0
2976,49.08,16.33,1986-04-28,7.033333333333334
2977,49.08,16.33,1986-04-29,14.066666666666668
2978,49.08,16.33,1986-04-30,21.1
2979,49.08,16.33,1986-05-01,18.6
2980,49.08,16.33,1986-05-02,2.3
2981,49.08,16.33,1986-05-03,0.716
2982,49.08,16.33,1986-05-04,5.44
2983,49.08,16.33,1986-05-05,3.15
2984,49.08,16.33,1986-05-06,1.31
2985,49.08,16.33,1986-05-07,2.03
2986,49.08,16.33,1986-05-08,2.25
2987,49.08,16.33,1986-05-09,0.225
2988,49.08,16.33,1986-05-10,0.048
2989,49.08,16.33,1986-05-11,0.042
2990,49.08,16.33,1986-05-12,0.031
2991,49.08,16.33,1986-05-13,0.02936842105263158
2992,49.08,16.33,1986-05-14,0.027736842105263157
2993,49.08,16.33,1986-05-15,0.026105263157894736
2994,49.08,16.33,1986-05-16,0.024473684210526314
2995,49.08,16.33,1986-05-17,0.022842105263157893
2996,49.08,16.33,1986-05-18,0.02121052631578947
2997,49.08,16.33,1986-05-19,0.01957894736842105
2998,49.08,16.33,1986-05-20,0.01794736842105263
2999,49.08,16.33,1986-05-21,0.016315789473684207
3000,49.08,16.33,1986-05-22,0.014684210526315786
3001,49.08,16.33,1986-05-23,0.013052631578947364
3002,49.08,16.33,1986-05-24,0.011421052631578943
3003,49.08,16.33,1986-05-25,0.009789473684210521
3004,49.08,16.33,1986-05-26,0.0081578947368421
3005,49.08,16.33,1986-05-27,0.006526315789473679
3006,49.08,16.33,1986-05-28,0.004894736842105257
3007,49.08,16.33,1986-05-29,0.003263157894736836
3008,49.08,16.33,1986-05-30,0.0016315789473684145
3009,49.08,16.33,1986-05-31,0.0
3010,50.08,14.42,1986-04-27,0.0
3011,50.08,14.42,1986-04-28,3.6666666666666665
3012,50.08,14.42,1986-04-29,7.333333333333333
3013,50.08,14.42,1986-04-30,11.0
3014,50.08,14.42,1986-05-01,20.5
3015,50.08,14.42,1986-05-02,1.95
3016,50.08,14.42,1986-05-03,1.4
3017,50.08,14.42,1986-05-04,1.3
3018,50.08,14.42,1986-05-05,0.627
3019,50.08,14.42,1986-05-06,0.34
3020,50.08,14.42,1986-05-07,0.647
3021,50.08,14.42,1986-05-08,0.987
3022,50.08,14.42,1986-05-09,0.087
3023,50.08,14.42,1986-05-10,0.021
3024,50.08,14.42,1986-05-11,0.009
3025,50.08,14.42,1986-05-12,0.008
3026,50.08,14.42,1986-05-13,0.007555555555555556
3027,50.08,14.42,1986-05-14,0.0071111111111111115
3028,50.08,14.42,1986-05-15,0.006666666666666667
3029,50.08,14.42,1986-05-16,0.006222222222222223
3030,50.08,14.42,1986-05-17,0.005777777777777778
3031,50.08,14.42,1986-05-18,0.005333333333333334
3032,50.08,14.42,1986-05-19,0.00488888888888889
3033,50.08,14.42,1986-05-20,0.004444444444444445
3034,50.08,14.42,1986-05-21,0.004000000000000001
3035,50.08,14.42,1986-05-22,0.0035555555555555566
3036,50.08,14.42,1986-05-23,0.0031111111111111122
3037,50.08,14.42,1986-05-24,0.002666666666666668
3038,50.08,14.42,1986-05-25,0.0022222222222222235
3039,50.08,14.42,1986-05-26,0.0017777777777777792
3040,50.08,14.42,1986-05-27,0.0013333333333333348
3041,50.08,14.42,1986-05-28,0.0008888888888888904
3042,50.08,14.42,1986-05-29,0.0004444444444444461
3043,50.08,14.42,1986-05-30,0.0
3044,50.08,14.42,1986-05-31,0.0
3045,50.0,14.42,1986-04-27,0.0
3046,50.0,14.42,1986-04-28,23.333333333333332
3047,50.0,14.42,1986-04-29,46.666666666666664
3048,50.0,14.42,1986-04-30,70.0
3049,50.0,14.42,1986-05-01,14.7
3050,50.0,14.42,1986-05-02,2.8
3051,50.0,14.42,1986-05-03,4.7
3052,50.0,14.42,1986-05-04,5.5
3053,50.0,14.42,1986-05-05,5.5
3054,50.0,14.42,1986-05-06,1.5
3055,50.0,14.42,1986-05-07,1.5
3056,50.0,14.42,1986-05-08,0.9
3057,50.0,14.42,1986-05-09,0.04
3058,50.0,14.42,1986-05-10,0.0378
3059,50.0,14.42,1986-05-11,0.0356
3060,50.0,14.42,1986-05-12,0.0334
3061,50.0,14.42,1986-05-13,0.0312
3062,50.0,14.42,1986-05-14,0.029
3063,50.0,14.42,1986-05-15,0.0239
3064,50.0,14.42,1986-05-16,0.0188
3065,50.0,14.42,1986-05-17,0.0137
3066,50.0,14.42,1986-05-18,0.0086
3067,50.0,14.42,1986-05-19,0.0035
3068,50.0,14.42,1986-05-20,0.0033
3069,50.0,14.42,1986-05-21,0.0031
3070,50.0,14.42,1986-05-22,0.0029
3071,50.0,14.42,1986-05-23,0.0027
3072,50.0,14.42,1986-05-24,0.0024200000000000003
3073,50.0,14.42,1986-05-25,0.0021400000000000004
3074,50.0,14.42,1986-05-26,0.0018600000000000005
3075,50.0,14.42,1986-05-27,0.0015800000000000007
3076,50.0,14.42,1986-05-28,0.0013
3077,50.0,14.42,1986-05-29,0.0008666666666666666
3078,50.0,14.42,1986-05-30,0.0004333333333333333
3079,50.0,14.42,1986-05-31,0.0
3080,50.68,14.0,1986-04-27,0.0
3081,50.68,14.0,1986-04-28,1.31
3082,50.68,14.0,1986-04-29,2.62
3083,50.68,14.0,1986-04-30,3.93
3084,50.68,14.0,1986-05-01,5.24
3085,50.68,14.0,1986-05-02,4.81
3086,50.68,14.0,1986-05-03,0.196
3087,50.68,14.0,1986-05-04,1.3
3088,50.68,14.0,1986-05-05,1.32
3089,50.68,14.0,1986-05-06,1.2692307692307694
3090,50.68,14.0,1986-05-07,1.2184615384615387
3091,50.68,14.0,1986-05-08,1.167692307692308
3092,50.68,14.0,1986-05-09,1.1169230769230774
3093,50.68,14.0,1986-05-10,1.0661538461538467
3094,50.68,14.0,1986-05-11,1.015384615384616
3095,50.68,14.0,1986-05-12,0.9646153846153853
3096,50.68,14.0,1986-05-13,0.9138461538461546
3097,50.68,14.0,1986-05-14,0.863076923076924
3098,50.68,14.0,1986-05-15,0.8123076923076933
3099,50.68,14.0,1986-05-16,0.7615384615384626
3100,50.68,14.0,1986-05-17,0.7107692307692319
3101,50.68,14.0,1986-05-18,0.6600000000000013
3102,50.68,14.0,1986-05-19,0.6092307692307706
3103,50.68,14.0,1986-05-20,0.5584615384615399
3104,50.68,14.0,1986-05-21,0.5076923076923092
3105,50.68,14.0,1986-05-22,0.45692307692307854
3106,50.68,14.0,1986-05-23,0.40615384615384786
3107,50.68,14.0,1986-05-24,0.3553846153846172
3108,50.68,14.0,1986-05-25,0.3046153846153865
3109,50.68,14.0,1986-05-26,0.25384615384615583
3110,50.68,14.0,1986-05-27,0.20307692307692515
3111,50.68,14.0,1986-05-28,0.15230769230769448
3112,50.68,14.0,1986-05-29,0.1015384615384638
3113,50.68,14.0,1986-05-30,0.05076923076923312
3114,50.68,14.0,1986-05-31,0.0
3115,19.1,47.5,1986-04-27,0.0
3116,19.1,47.5,1986-04-28,0.00025
3117,19.1,47.5,1986-04-29,0.0005
3118,19.1,47.5,1986-04-30,0.9
3119,19.1,47.5,1986-05-01,1.9
3120,19.1,47.5,1986-05-02,4.1
3121,19.1,47.5,1986-05-03,0.75
3122,19.1,47.5,1986-05-04,1.6
3123,19.1,47.5,1986-05-05,0.42
3124,19.1,47.5,1986-05-06,0.44
3125,19.1,47.5,1986-05-07,3.7
3126,19.1,47.5,1986-05-08,2.2
3127,19.1,47.5,1986-05-09,0.75
3128,19.1,47.5,1986-05-10,0.054
3129,19.1,47.5,1986-05-11,0.051
3130,19.1,47.5,1986-05-12,0.04845
3131,19.1,47.5,1986-05-13,0.0459
3132,19.1,47.5,1986-05-14,0.04335000000000001
3133,19.1,47.5,1986-05-15,0.04080000000000001
3134,19.1,47.5,1986-05-16,0.03825000000000001
3135,19.1,47.5,1986-05-17,0.035700000000000016
3136,19.1,47.5,1986-05-18,0.03315000000000002
3137,19.1,47.5,1986-05-19,0.030600000000000023
3138,19.1,47.5,1986-05-20,0.028050000000000026
3139,19.1,47.5,1986-05-21,0.02550000000000003
3140,19.1,47.5,1986-05-22,0.022950000000000033
3141,19.1,47.5,1986-05-23,0.020400000000000036
3142,19.1,47.5,1986-05-24,0.01785000000000004
3143,19.1,47.5,1986-05-25,0.015300000000000043
3144,19.1,47.5,1986-05-26,0.012750000000000046
3145,19.1,47.5,1986-05-27,0.01020000000000005
3146,19.1,47.5,1986-05-28,0.007650000000000053
3147,19.1,47.5,1986-05-29,0.005100000000000056
3148,19.1,47.5,1986-05-30,0.002550000000000059
3149,19.1,47.5,1986-05-31,0.0
